rho,iter,conv,bound,wmax,xerr,xbar
100000.0,87,8.2169434791085055e-25,-115399.99999999999,228.55555525325144,58.18493555564828,57.4612822222 308.184935556 134.353782222
100000.0,88,7.116156453817702e-25,-115399.99999999999,228.55555530441052,58.183210000092856,57.4627699999 308.18321 134.35402
100000.0,89,5.77925810052155e-25,-115399.99999999999,228.55555531009486,58.181484444538455,57.4642577777 308.181484445 134.354257778
100000.0,90,7.681107079700783e-25,-115399.99999999999,228.55555533851657,58.17975888898343,57.4657455555 308.179758889 134.354495556
100000.0,91,9.8702276461253e-25,-115399.99999999999,228.55555529872618,58.17803333342914,57.4672333333 308.178033333 134.354733333
100000.0,92,1.6602008994337713e-24,-115399.99999999999,228.55555530441052,58.17630777787423,57.4687211111 308.176307778 134.354971111
100000.0,93,1.7217615008481386e-24,-115399.99999999999,228.5555553839913,58.17458222231886,57.4702088888 308.174582222 134.355208889
100000.0,94,3.555806307501815e-25,-115399.99999999999,228.55555533851657,58.172856666765256,57.4716966666 308.172856667 134.355446667
100000.0,95,3.901659757383351e-24,-115399.99999999999,228.55555521346105,58.17113111121114,57.4731844444 308.171131111 134.355684444
100000.0,96,5.54779158552614e-24,-115399.99999999999,228.55555511682724,58.169405555655885,57.4746722222 308.169405556 134.355922222
100000.0,97,1.2880436715285457e-24,-115399.99999999999,228.55555502587777,58.16768000010086,57.4761599999 308.16768 134.35616
100000.0,98,5.755697454818949e-25,-115399.99999999999,228.55555504861513,58.165954444545264,57.4776477777 308.165954445 134.356397778
100000.0,99,4.7487996026530105e-24,-115399.99999999999,228.55555514524895,58.16422888898978,57.4791355555 308.164228889 134.356635556
100000.0,100,5.7664680357115665e-25,-115399.99999999999,228.55555508272118,58.16250333343618,57.4806233333 308.162503333 134.356873333
1000000.0,1,4440.666666666666,-115399.99999999999,66666666.66666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
1000000.0,2,4440.643279817991,-115399.99999999999,228.55555528402328,58.33316077777789,57.3334821111 308.333160778 134.333357111
1000000.0,3,7.2196550045827e-25,-115399.99999999999,228.55555494296277,58.33298822222275,57.3336308889 308.332988222 134.333380889
1000000.0,4,3.1902965474912516e-24,-115399.99999999999,228.5555559093009,58.332815666665965,57.3337796667 308.332815667 134.333404667
1000000.0,5,1.1790756851540166e-24,-115399.99999999999,228.55555647773508,58.332643111111,57.3339284444 308.332643111 134.333428444
1000000.0,6,1.287252706994244e-25,-115399.99999999999,228.55555647773508,58.33247055555563,57.3340772222 308.332470556 134.333452222
1000000.0,7,4.45868390889077e-25,-115399.99999999999,228.5555568187956,58.33229799999975,57.334226 308.332298 134.333476
1000000.0,8,2.5277207032361806e-26,-115399.99999999999,228.55555676195218,58.33212544444473,57.3343747778 308.332125444 134.333499778
1000000.0,9,7.546727254032734e-24,-115399.99999999999,228.55555795566397,58.33195288888783,57.3345235556 308.331952889 134.333523556
1000000.0,10,2.25680693572156e-24,-115399.99999999999,228.55555750091662,58.33178033333377,57.3346723333 308.331780333 134.333547333
1000000.0,11,7.17354345513618e-25,-115399.99999999999,228.5555571030127,58.33160777777812,57.3348211111 308.331607778 134.333571111
1000000.0,12,3.4550004019599726e-25,-115399.99999999999,228.5555571030127,58.33143522222184,57.3349698889 308.331435222 134.333594889
1000000.0,13,6.889805964746287e-26,-115399.99999999999,228.55555704616927,58.331262666666476,57.3351186667 308.331262667 134.333618667
1000000.0,14,1.74971452407101e-25,-115399.99999999999,228.55555693248243,58.331090111110825,57.3352674444 308.331090111 134.333642444
1000000.0,15,1.1807754174511327e-24,-115399.99999999999,228.5555574440732,58.33091755555438,57.3354162222 308.330917556 134.333666222
1000000.0,16,3.6906068589859816e-26,-115399.99999999999,228.55555733038636,58.330744999999354,57.335565 308.330745 134.33369
1000000.0,17,5.454289480152105e-26,-115399.99999999999,228.55555733038636,58.33057244444353,57.3357137778 308.330572444 134.333713778
1000000.0,18,2.2242932446519705e-25,-115399.99999999999,228.55555767144688,58.33039988888771,57.3358625556 308.330399889 134.333737556
1000000.0,19,3.691784891271111e-25,-115399.99999999999,228.55555795566397,58.330227333332175,57.3360113333 308.330227333 134.333761333
1000000.0,20,1.0065444424803992e-25,-115399.99999999999,228.55555818303765,58.33005477777647,57.3361601111 308.330054778 134.333785111
1000000.0,21,6.56382760241816e-25,-115399.99999999999,228.55555858094158,58.32988222222036,57.3363088889 308.329882222 134.333808889
1000000.0,22,2.329642989007886e-25,-115399.99999999999,228.55555823988107,58.32970966666534,57.3364576667 308.329709667 134.333832667
1000000.0,23,3.003309165775824e-25,-115399.99999999999,228.55555829672448,58.3295371111094,57.3366064444 308.329537111 134.333856444
1000000.0,24,8.79636707306604e-25,-115399.99999999999,228.55555858094158,58.32936455555324,57.3367552222 308.329364556 134.333880222
1000000.0,25,1.8175691836945005e-24,-115399.99999999999,228.55555931990602,58.32919199999748,57.336904 308.329192 134.333904
1000000.0,26,4.2594281623773457e-26,-115399.99999999999,228.55555931990602,58.329019444442054,57.3370527778 308.329019444 134.333927778
1000000.0,27,9.356942150461494e-26,-115399.99999999999,228.5555592630626,58.32884688888646,57.3372015556 308.328846889 134.333951556
1000000.0,28,1.3833801414608556e-24,-115399.99999999999,228.555558637785,58.32867433333132,57.3373503333 308.328674333 134.333975333
1000000.0,29,1.7311184429986e-24,-115399.99999999999,228.55555931990602,58.32850177777448,57.3374991111 308.328501778 134.333999111
1000000.0,30,1.66676422216521e-24,-115399.99999999999,228.55555858094158,58.32832922221985,57.3376478889 308.328329222 134.334022889
1000000.0,31,3.2412716873720933e-26,-115399.99999999999,228.555558637785,58.32815666666329,57.3377966667 308.328156667 134.334046667
1000000.0,32,1.5082347346519956e-24,-115399.99999999999,228.55555943359286,58.327984111107185,57.3379454444 308.327984111 134.334070444
1000000.0,33,1.011929732926708e-24,-115399.99999999999,228.55555903568893,58.32781155555216,57.3380942222 308.327811556 134.334094222
1000000.0,34,1.1761810915391255e-24,-115399.99999999999,228.5555592630626,58.327638999995656,57.338243 308.327639 134.334118
1000000.0,35,2.650185573791771e-24,-115399.99999999999,228.55555841041132,58.327466444440915,57.3383917778 308.327466444 134.334141778
1000000.0,36,8.239999253831766e-25,-115399.99999999999,228.5555580693508,58.32729388888475,57.3385405556 308.327293889 134.334165556
1000000.0,37,3.67889385226526e-24,-115399.99999999999,228.55555880831525,58.327121333327796,57.3386893333 308.327121333 134.334189333
1000000.0,38,4.314963970104905e-26,-115399.99999999999,228.55555869462842,58.32694877777283,57.3388381111 308.326948778 134.334213111
1000000.0,39,2.4652849921242884e-25,-115399.99999999999,228.5555589788455,58.32677622221661,57.3389868889 308.326776222 134.334236889
1000000.0,40,1.248411299650242e-24,-115399.99999999999,228.55555949043628,58.32660366666039,57.3391356667 308.326603667 134.334260667
1000000.0,41,2.064417434527179e-25,-115399.99999999999,228.55555914937577,58.32643111110531,57.3392844445 308.326431111 134.334284444
1000000.0,42,8.712390200168913e-26,-115399.99999999999,228.55555949043628,58.32625855554886,57.3394332222 308.326258556 134.334308222
1000000.0,43,1.4866464515753552e-23,-115399.99999999999,228.55556113889543,58.32608599999162,57.339582 308.326086 134.334332
1000000.0,44,1.1330987679686553e-25,-115399.99999999999,228.55556147995594,58.32591344443716,57.3397307778 308.325913444 134.334355778
1000000.0,45,5.644457549037384e-25,-115399.99999999999,228.55556113889543,58.32574088888134,57.3398795556 308.325740889 134.334379556
1000000.0,46,3.685894729845461e-25,-115399.99999999999,228.55556096836517,58.325568333325464,57.3400283333 308.325568333 134.334403333
1000000.0,47,6.433570889748066e-25,-115399.99999999999,228.55556057046124,58.325395777769586,57.3401771111 308.325395778 134.334427111
1000000.0,48,5.361056639300384e-25,-115399.99999999999,228.55556022940073,58.32522322221337,57.3403258889 308.325223222 134.334450889
1000000.0,49,4.448586489303941e-25,-115399.99999999999,228.55556034308756,58.32505066665726,57.3404746667 308.325050667 134.334474667
1000000.0,50,2.643167867178925e-25,-115399.99999999999,228.55556005887047,58.324878111101725,57.3406234445 308.324878111 134.334498444
1000000.0,51,2.3911194452590298e-24,-115399.99999999999,228.5555607409915,58.32470555554494,57.3407722222 308.324705556 134.334522222
1000000.0,52,2.4385268302191917e-26,-115399.99999999999,228.55556079783491,58.32453299998929,57.340921 308.324533 134.334546
1000000.0,53,2.828287226270789e-25,-115399.99999999999,228.55556039993098,58.324360444433864,57.3410697778 308.324360444 134.334569778
1000000.0,54,5.736680647930421e-25,-115399.99999999999,228.55556000202705,58.3241878888781,57.3412185556 308.324187889 134.334593556
1000000.0,55,3.91796709001608e-25,-115399.99999999999,228.5555601725573,58.32401533332143,57.3413673333 308.324015333 134.334617333
1000000.0,56,4.759418722251826e-25,-115399.99999999999,228.55556028624414,58.32384277776555,57.3415161111 308.323842778 134.334641111
1000000.0,57,2.1019461773248932e-26,-115399.99999999999,228.55556022940073,58.323670222209785,57.3416648889 308.323670222 134.334664889
1000000.0,58,2.622973028005267e-25,-115399.99999999999,228.5555601725573,58.32349766665368,57.3418136667 308.323497667 134.334688667
1000000.0,59,2.956861035676411e-26,-115399.99999999999,228.55556028624414,58.323325111097745,57.3419624445 308.323325111 134.334712444
1000000.0,60,9.134798919551257e-25,-115399.99999999999,228.55556000202705,58.32315255554221,57.3421112222 308.323152556 134.334736222
1000000.0,61,3.0987297808713576e-25,-115399.99999999999,228.55556034308756,58.322979999985535,57.34226 308.32298 134.33476
1000000.0,62,1.3348115532482084e-24,-115399.99999999999,228.55555994518363,58.32280744443017,57.3424087778 308.322807444 134.334783778
1000000.0,63,4.507824684213338e-25,-115399.99999999999,228.5555598314968,58.32263488887389,57.3425575556 308.322634889 134.334807556
1000000.0,64,2.5851077045546585e-25,-115399.99999999999,228.55555949043628,58.322462333317844,57.3427063334 308.322462333 134.334831333
1000000.0,65,1.2175805118451243e-25,-115399.99999999999,228.55555943359286,58.32228977776134,57.3428551111 308.322289778 134.334855111
1000000.0,66,2.1921161342352756e-24,-115399.99999999999,228.5555589220021,58.32211722220586,57.3430038889 308.322117222 134.334878889
1000000.0,67,5.595485064041263e-25,-115399.99999999999,228.55555846725474,58.3219446666493,57.3431526667 308.321944667 134.334902667
1000000.0,68,8.640025359796638e-26,-115399.99999999999,228.55555841041132,58.321772111093196,57.3433014445 308.321772111 134.334926444
1000000.0,69,3.3826355615876986e-26,-115399.99999999999,228.5555583535679,58.32159955553709,57.3434502222 308.321599556 134.334950222
1000000.0,70,6.411861437636384e-26,-115399.99999999999,228.5555583535679,58.321426999980815,57.343599 308.321427 134.334974
1000000.0,71,9.427792377895743e-25,-115399.99999999999,228.55555886515867,58.321254444424426,57.3437477778 308.321254444 134.334997778
1000000.0,72,1.1810110239081588e-24,-115399.99999999999,228.55555846725474,58.32108188886906,57.3438965556 308.321081889 134.335021556
1000000.0,73,6.918247029915855e-25,-115399.99999999999,228.55555886515867,58.320909333312215,57.3440453334 308.320909333 134.335045333
1000000.0,74,3.6986847946554443e-25,-115399.99999999999,228.55555858094158,58.320736777756565,57.3441941111 308.320736778 134.335069111
1000000.0,75,1.6433550377564118e-25,-115399.99999999999,228.55555841041132,58.32056422220052,57.3443428889 308.320564222 134.335092889
1000000.0,76,1.3680320636888756e-25,-115399.99999999999,228.55555818303765,58.32039166664447,57.3444916667 308.320391667 134.335116667
1000000.0,77,5.363412703870644e-26,-115399.99999999999,228.5555580125074,58.320219111087965,57.3446404445 308.320219111 134.335140444
1000000.0,78,8.84416152577703e-25,-115399.99999999999,228.55555846725474,58.32004655553129,57.3447892222 308.320046556 134.335164222
1000000.0,79,5.2734446953519976e-24,-115399.99999999999,228.55555949043628,58.319873999974845,57.344938 308.319874 134.335188
1000000.0,80,2.5731590913769108e-26,-115399.99999999999,228.55555960412312,58.31970144441942,57.3450867778 308.319701444 134.335211778
1000000.0,81,1.6978811035252881e-25,-115399.99999999999,228.55555943359286,58.31952888886332,57.3452355556 308.319528889 134.335235556
1000000.0,82,4.405840746386365e-26,-115399.99999999999,228.55555943359286,58.3193563333071,57.3453843334 308.319356333 134.335259333
1000000.0,83,2.031937401522879e-25,-115399.99999999999,228.55555931990602,58.31918377775105,57.3455331111 308.319183778 134.335283111
1000000.0,84,8.28813028719565e-25,-115399.99999999999,228.5555589788455,58.31901122219506,57.3456818889 308.319011222 134.335306889
1000000.0,85,2.407797016609942e-24,-115399.99999999999,228.555558637785,58.31883866663895,57.3458306667 308.318838667 134.335330667
1000000.0,86,6.818619156659142e-25,-115399.99999999999,228.55555931990602,58.318666111081654,57.3459794445 308.318666111 134.335354444
1000000.0,87,3.5021216933651742e-25,-115399.99999999999,228.55555909253235,58.318493555526004,57.3461282223 308.318493556 134.335378222
1000000.0,88,4.680490559148112e-25,-115399.99999999999,228.55555909253235,58.318320999969615,57.346277 308.318321 134.335402
1000000.0,89,5.565697676260118e-25,-115399.99999999999,228.5555589220021,58.31814844441362,57.3464257778 308.318148444 134.335425778
1000000.0,90,4.584228492420343e-26,-115399.99999999999,228.55555914937577,58.31797588885695,57.3465745556 308.317975889 134.335449556
1000000.0,91,1.7195905556369704e-24,-115399.99999999999,228.5555598883402,58.31780333330039,57.3467233334 308.317803333 134.335473333
1000000.0,92,9.579590252351072e-25,-115399.99999999999,228.55555971780996,58.31763077774485,57.3468721111 308.317630778 134.335497111
1000000.0,93,2.155125920482192e-25,-115399.99999999999,228.5555601157139,58.31745822218812,57.3470208889 308.317458222 134.335520889
1000000.0,94,3.130704942896316e-25,-115399.99999999999,228.5555598883402,58.3172856666323,57.3471696667 308.317285667 134.335544667
1000000.0,95,8.909289882112077e-26,-115399.99999999999,228.5555601725573,58.3171131110754,57.3473184445 308.317113111 134.335568444
1000000.0,96,5.852800973178954e-25,-115399.99999999999,228.55556057046124,58.31694055551873,57.3474672223 308.316940556 134.335592222
1000000.0,97,3.269712752541661e-25,-115399.99999999999,228.55556034308756,58.316767999963076,57.347616 308.316768 134.335616
1000000.0,98,6.120046011577027e-25,-115399.99999999999,228.5555601157139,58.316595444407085,57.3477647778 308.316595444 134.335639778
1000000.0,99,1.5950557140660798e-25,-115399.99999999999,228.5555598314968,58.316422888850695,57.3479135556 308.316422889 134.335663556
1000000.0,100,5.846405940773963e-26,-115399.99999999999,228.55555977465337,58.316250333294136,57.3480623334 308.316250333 134.335687333
100000000.0,1,4440.666666666666,-115399.99999999999,6666666666.666669,58.333333333333314,57.3333333333 308.333333333 134.333333333
100000000.0,2,4440.666432797782,-115399.99999999999,228.5555238723755,58.33333160777812,57.3333348211 308.333331608 134.333333571
100000000.0,3,8.433028258266645e-26,-115399.99999999999,228.55554660974303,58.3333298822219,57.3333363089 308.333329882 134.333333809
100000000.0,4,6.77891946865026e-24,-115399.99999999999,228.55542155422154,58.33332815666745,57.3333377967 308.333328157 134.333334047
100000000.0,5,4.669888268581942e-25,-115399.99999999999,228.55537039514456,58.3333264311114,57.3333392844 308.333326431 134.333334284
100000000.0,6,1.2828401346347998e-23,-115399.99999999999,228.55563187487132,58.3333247055528,57.3333407722 308.333324706 134.333334522
100000000.0,7,6.834270157018728e-26,-115399.99999999999,228.55562619052944,58.333322979999934,57.33334226 308.33332298 134.33333476
100000000.0,8,1.2792252584227148e-24,-115399.99999999999,228.55557503145246,58.33332125444474,57.3333437478 308.333321254 134.333334998
100000000.0,9,1.770447892289299e-24,-115399.99999999999,228.55549545066606,58.33331952888932,57.3333452356 308.333319529 134.333335236
100000000.0,10,7.137361034950044e-25,-115399.99999999999,228.55549545066606,58.33331780333265,57.3333467233 308.333317803 134.333335473
100000000.0,11,4.490423464458703e-24,-115399.99999999999,228.55559208447812,58.33331607777683,57.3333482111 308.333316078 134.333335711
100000000.0,12,9.054019562856626e-26,-115399.99999999999,228.5556034531619,58.333314352221805,57.3333496989 308.333314352 134.333335949
100000000.0,13,7.811784518186993e-24,-115399.99999999999,228.55556934711058,58.333312626666384,57.3333511867 308.333312627 134.333336187
100000000.0,14,2.282353407276237e-25,-115399.99999999999,228.55554660974303,58.333310901110735,57.3333526744 308.333310901 134.333336424
100000000.0,15,1.7179917975357222e-24,-115399.99999999999,228.5555238723755,58.3333091755552,57.3333541622 308.333309176 134.333336662
100000000.0,16,1.686841258110355e-24,-115399.99999999999,228.55556934711058,58.33330744999881,57.33335565 308.33330745 134.3333369
100000000.0,17,1.6401575215539159e-25,-115399.99999999999,228.55558640013624,58.33330572444356,57.3333571378 308.333305724 134.333337138
100000000.0,18,1.9848161101176773e-25,-115399.99999999999,228.5555579784268,58.333303998887914,57.3333586256 308.333303999 134.333337376
100000000.0,19,1.8963627145370556e-24,-115399.99999999999,228.55560913750378,58.33330227333175,57.3333601133 308.333302273 134.333337613
100000000.0,20,1.5459149387435124e-25,-115399.99999999999,228.55563187487132,58.3333005477765,57.3333616011 308.333300548 134.333337851
100000000.0,21,1.2140464149897341e-25,-115399.99999999999,228.5556034531619,58.33329882222057,57.3333630889 308.333298822 134.333338089
100000000.0,22,7.800088340498916e-25,-115399.99999999999,228.55566029658075,58.33329709666464,57.3333645767 308.333297097 134.333338327
100000000.0,23,6.142933495973839e-25,-115399.99999999999,228.5557285086834,58.33329537110848,57.3333660644 308.333295371 134.333338564
100000000.0,24,1.8313353323978773e-25,-115399.99999999999,228.55571713999962,58.333293645553624,57.3333675522 308.333293646 134.333338802
100000000.0,25,5.3147767995274175e-25,-115399.99999999999,228.55577966776036,58.33329191999712,57.33336904 308.33329192 134.33333904
100000000.0,26,3.072813070598497e-25,-115399.99999999999,228.55581377381168,58.333290194441815,57.3333705278 308.333290194 134.333339278
100000000.0,27,6.136538463568848e-25,-115399.99999999999,228.5557682990766,58.333288468886394,57.3333720156 308.333288469 134.333339516
100000000.0,28,6.812796311364071e-24,-115399.99999999999,228.5558080894698,58.33328674333006,57.3333735033 308.333286743 134.333339753
100000000.0,29,2.280838794338213e-25,-115399.99999999999,228.55577966776036,58.33328501777498,57.3333749911 308.333285018 134.333339991
100000000.0,30,3.7550788830478845e-24,-115399.99999999999,228.55573987736716,58.33328329221922,57.3333764789 308.333283292 134.333340229
100000000.0,31,6.400585985764425e-25,-115399.99999999999,228.55579103644413,58.333281566662265,57.3333779667 308.333281567 134.333340467
100000000.0,32,7.198113842797464e-25,-115399.99999999999,228.5558421955211,58.33327984110673,57.3333794544 308.333279841 134.333340704
100000000.0,33,4.0317313506943527e-25,-115399.99999999999,228.55579672078602,58.333278115551366,57.3333809422 308.333278116 134.333340942
100000000.0,34,8.611416004300624e-26,-115399.99999999999,228.55579103644413,58.33327638999566,57.33338243 308.33327639 134.33334118
100000000.0,35,4.009853608256223e-25,-115399.99999999999,228.5558421955211,58.333274664438875,57.3333839178 308.333274664 134.333341418
100000000.0,36,1.1312139163124474e-24,-115399.99999999999,228.55582514249545,58.33327293888368,57.3333854056 308.333272939 134.333341656
100000000.0,37,3.7488353119366946e-25,-115399.99999999999,228.5558421955211,58.33327121332752,57.3333868933 308.333271213 134.333341893
100000000.0,38,3.9127500898962186e-26,-115399.99999999999,228.55582514249545,58.333269487771986,57.3333883811 308.333269488 134.333342131
100000000.0,39,4.619569460974245e-25,-115399.99999999999,228.55583082683734,58.33326776221628,57.3333898689 308.333267762 134.333342369
100000000.0,40,1.4515040656066617e-25,-115399.99999999999,228.55583651117922,58.33326603665989,57.3333913567 308.333266037 134.333342607
100000000.0,41,1.0945266251469688e-24,-115399.99999999999,228.55585924854677,58.33326431110402,57.3333928444 308.333264311 134.333342844
100000000.0,42,2.71931923989626e-24,-115399.99999999999,228.55595588235883,58.333262585547516,57.3333943322 308.333262586 134.333343082
100000000.0,43,1.529759067404586e-26,-115399.99999999999,228.55595019801694,58.333260859992606,57.33339582 308.33326086 134.33334332
100000000.0,44,1.2248169958823518e-25,-115399.99999999999,228.5559217763075,58.33325913443673,57.3333973078 308.333259134 134.333343558
100000000.0,45,1.565588077905184e-24,-115399.99999999999,228.5559274606494,58.333257408880286,57.3333987956 308.333257409 134.333343796
100000000.0,46,2.546232639145367e-26,-115399.99999999999,228.55594451367506,58.333255683324865,57.3334002833 308.333255683 134.333344033
100000000.0,47,3.1437137851306804e-24,-115399.99999999999,228.5560070414358,58.33325395776819,57.3334017711 308.333253958 134.333344271
100000000.0,48,1.275808964795838e-25,-115399.99999999999,228.55599567275203,58.333252232213,57.3334032589 308.333252232 134.333344509
100000000.0,49,2.866657420700739e-25,-115399.99999999999,228.55595588235883,58.33325050665701,57.3334047467 308.333250507 134.333344747
100000000.0,50,1.9296168830430126e-25,-115399.99999999999,228.55595019801694,58.333248781100906,57.3334062345 308.333248781 134.333344984
100000000.0,51,5.762597358203282e-25,-115399.99999999999,228.5559672510426,58.33324705554503,57.3334077222 308.333247056 134.333345222
100000000.0,52,1.7614948469223105e-24,-115399.99999999999,228.5559331449913,58.33324532998938,57.33340921 308.33324533 134.33334546
100000000.0,53,7.767776597821065e-25,-115399.99999999999,228.55587061723054,58.333243604433505,57.3334106978 308.333243604 134.333345698
100000000.0,54,6.209913045899805e-27,-115399.99999999999,228.55587061723054,58.333241878877516,57.3334121856 308.333241879 134.333345936
100000000.0,55,5.4536163188463165e-25,-115399.99999999999,228.55583651117922,58.33324015332175,57.3334136733 308.333240153 134.333346173
100000000.0,56,1.7025932326658082e-25,-115399.99999999999,228.55581945815356,58.33323842776548,57.3334151611 308.333238428 134.333346411
100000000.0,57,1.6670839737854598e-25,-115399.99999999999,228.55579103644413,58.33323670220943,57.3334166489 308.333236702 134.333346649
100000000.0,58,9.84717187140204e-25,-115399.99999999999,228.55577966776036,58.33323497665333,57.3334181367 308.333234977 134.333346887
100000000.0,59,6.476821503644982e-25,-115399.99999999999,228.55573987736716,58.33323325109757,57.3334196245 308.333233251 134.333347124
100000000.0,60,8.400548225262346e-25,-115399.99999999999,228.55566598092264,58.33323152554169,57.3334211122 308.333231526 134.333347362
100000000.0,61,9.53482502551613e-25,-115399.99999999999,228.55561482184567,58.33322979998542,57.3334226 308.3332298 134.3333476
100000000.0,62,1.212161563333526e-24,-115399.99999999999,228.55560913750378,58.333228074429144,57.3334240878 308.333228074 134.333347838
100000000.0,63,6.4838896973557635e-25,-115399.99999999999,228.55555229408492,58.333226348873495,57.3334255756 308.333226349 134.333348076
100000000.0,64,1.9045416244023872e-25,-115399.99999999999,228.5555238723755,58.33322462331739,57.3334270633 308.333224623 134.333348313
100000000.0,65,3.042352521511563e-25,-115399.99999999999,228.55550113500794,58.333222897761175,57.3334285511 308.333222898 134.333348551
100000000.0,66,5.866600779947621e-26,-115399.99999999999,228.55548976632417,58.3332211722049,57.3334300389 308.333221172 134.333348789
100000000.0,67,1.873862297891072e-24,-115399.99999999999,228.55550113500794,58.333219446649025,57.3334315267 308.333219447 134.333349027
100000000.0,68,1.2450118350560097e-25,-115399.99999999999,228.55548976632417,58.33321772109326,57.3334330145 308.333217721 134.333349264
100000000.0,69,3.840385249523944e-25,-115399.99999999999,228.5554783976404,58.33321599553682,57.3334345022 308.333215996 134.333349502
100000000.0,70,5.696627550236e-26,-115399.99999999999,228.55546134461474,58.33321426998117,57.33343599 308.33321427 134.33334974
100000000.0,71,6.490957891066543e-26,-115399.99999999999,228.5554386072472,58.33321254442512,57.3334374778 308.333212544 134.333349978
100000000.0,72,9.306455052527348e-26,-115399.99999999999,228.55541586987965,58.33321081886919,57.3334389656 308.333210819 134.333350216
100000000.0,73,5.215822087576495e-25,-115399.99999999999,228.5554329229053,58.33320909331292,57.3334404534 308.333209093 134.333350453
100000000.0,74,1.0667923793484785e-25,-115399.99999999999,228.55541586987965,58.33320736775681,57.3334419411 308.333207368 134.333350691
100000000.0,75,5.221257865120737e-24,-115399.99999999999,228.55548976632417,58.333205642199914,57.3334434289 308.333205642 134.333350929
100000000.0,76,4.972474275533917e-25,-115399.99999999999,228.5555181880336,58.33320391664432,57.3334449167 308.333203917 134.333351167
100000000.0,77,3.633893018973292e-25,-115399.99999999999,228.55553524105926,58.33320219108839,57.3334464045 308.333202191 134.333351404
100000000.0,78,2.20544472808989e-25,-115399.99999999999,228.55554660974303,58.33320046553263,57.3334478922 308.333200466 134.333351642
100000000.0,79,8.774657620954359e-26,-115399.99999999999,228.55554660974303,58.33319873997641,57.33344938 308.33319874 134.33335188
100000000.0,80,1.0243663880511523e-24,-115399.99999999999,228.5555579784268,58.33319701442042,57.3334508678 308.333197014 134.333352118
100000000.0,81,6.876342738630516e-25,-115399.99999999999,228.5555238723755,58.3331952888646,57.3334523556 308.333195289 134.333352356
100000000.0,82,1.2509019964816598e-25,-115399.99999999999,228.5555579784268,58.333193563308214,57.3334538434 308.333193563 134.333352593
100000000.0,83,1.819723299873024e-25,-115399.99999999999,228.55552955671737,58.333191837752224,57.3334553311 308.333191838 134.333352831
100000000.0,84,1.8789614947824203e-25,-115399.99999999999,228.55555229408492,58.333190112195894,57.3334568189 308.333190112 134.333353069
100000000.0,85,6.228424981808991e-26,-115399.99999999999,228.5555636627687,58.33318838663962,57.3334583067 308.333188387 134.333353307
100000000.0,86,1.005198119868822e-25,-115399.99999999999,228.55559208447812,58.3331866610834,57.3334597945 308.333186661 134.333353544
100000000.0,87,2.4065516681942334e-26,-115399.99999999999,228.55558640013624,58.33318493552758,57.3334612822 308.333184936 134.333353782
100000000.0,88,2.392751861425567e-25,-115399.99999999999,228.55556934711058,58.33318320997154,57.33346277 308.33318321 134.33335402
100000000.0,89,5.965892072551438e-26,-115399.99999999999,228.55558640013624,58.33318148441515,57.3334642578 308.333181484 134.333354258
100000000.0,90,3.4516345954310296e-26,-115399.99999999999,228.55557503145246,58.33317975885859,57.3334657456 308.333179759 134.333354496
100000000.0,91,2.0997584030810804e-24,-115399.99999999999,228.5556375592132,58.33317803330192,57.3334672334 308.333178033 134.333354733
100000000.0,92,1.7584656210462618e-25,-115399.99999999999,228.55562050618755,58.33317630774661,57.3334687211 308.333176308 134.333354971
100000000.0,93,8.027448571529016e-27,-115399.99999999999,228.55561482184567,58.33317458219017,57.3334702089 308.333174582 134.333355209
100000000.0,94,1.137962358402978e-24,-115399.99999999999,228.55560913750378,58.33317285663429,57.3334716967 308.333172857 134.333355447
100000000.0,95,2.0659320474652034e-25,-115399.99999999999,228.55563187487132,58.333171131077336,57.3334731845 308.333171131 134.333355684
100000000.0,96,3.6579585356552345e-25,-115399.99999999999,228.55558640013624,58.33316940552203,57.3334746723 308.333169406 134.333355922
100000000.0,97,4.093460242435167e-24,-115399.99999999999,228.55566029658075,58.33316767996473,57.33347616 308.33316768 134.33335616
100000000.0,98,2.0952145642670074e-26,-115399.99999999999,228.55566598092264,58.33316595440908,57.3334776478 308.333165954 134.333356398
100000000.0,99,6.988424096044316e-25,-115399.99999999999,228.55570008697396,58.333164228852354,57.3334791356 308.333164229 134.333356636
100000000.0,100,3.6047787924979355e-26,-115399.99999999999,228.55571145565773,58.33316250329699,57.3334806234 308.333162503 134.333356873
