rho,iter,conv,wmax,xerr,xbar
100000000.0,4,4.923574831789463e-08,233.0038573669881,58.33332807176157,57.2222266007 308.333328072 134.444445073
100000000.0,5,4.644616701120362e-08,230.31164504724438,58.333326348534115,57.2222280908 308.333326349 134.444445313
100000000.0,6,4.381855628960491e-08,227.73811041739827,58.33332462484162,57.2222295804 308.333324625 134.444445553
100000000.0,7,4.127025397969596e-08,225.2884660189593,58.3333229008565,57.2222310697 308.333322901 134.444445792
100000000.0,8,3.878874031847267e-08,222.96685005282052,58.33332117661439,57.2222325588 308.333321177 134.444446031
100000000.0,9,3.6369898895019205e-08,220.77611037426686,58.333319452138824,57.2222340477 308.333319452 134.44444627
100000000.0,10,3.401296232318095e-08,218.71784428336832,58.333317727451856,57.2222355363 308.333317727 134.444446509
100000000.0,11,3.1719524587161786e-08,216.79251789615955,58.33331600257509,57.2222370248 308.333316003 134.444446747
100000000.0,12,2.949310366299566e-08,214.99947751332365,58.333314277529496,57.2222385131 308.333314278 134.444446985
100000000.0,13,2.7338495714148948e-08,213.33703488532046,58.33331255233571,57.2222400012 308.333312552 134.444447223
100000000.0,14,2.5261328239088876e-08,211.80251837146352,58.33331082701369,57.2222414892 308.333310827 134.444447461
100000000.0,15,2.326741663536167e-08,210.39235820504837,58.33330910158247,57.2222429771 308.333309102 134.444447699
100000000.0,16,2.1362506035731915e-08,209.10217744282272,58.33330737606008,57.222244465 308.333307376 134.444447937
100000000.0,17,1.9551632609212295e-08,207.9268999674823,58.33330565046322,57.2222459527 308.33330565 134.444448175
100000000.0,18,1.783898066302451e-08,206.8609039649018,58.333303924807126,57.2222474404 308.333303925 134.444448413
100000000.0,19,1.6227583425158325e-08,205.89809582057933,58.33330219910556,57.222248928 308.333302199 134.44444865
100000000.0,20,1.4719260674509213e-08,205.03207496555115,58.33330047337063,57.2222504156 308.333300473 134.444448888
100000000.0,21,1.3314499527597137e-08,204.25625893191318,58.33329874761267,57.2222519032 308.333298748 134.444449125
100000000.0,22,1.2012559440993048e-08,203.56399135531683,58.333297021840565,57.2222533907 308.333297022 134.444449363
100000000.0,23,1.0811563002890681e-08,202.9486499774648,58.33329529606158,57.2222548783 308.333295296 134.444449601
100000000.0,24,9.708503828025844e-09,202.403754648607,58.33329357028157,57.2222563658 308.33329357 134.444449838
100000000.0,25,8.699649198560008e-09,201.92302417095925,58.33329184450514,57.2222578534 308.333291845 134.444450076
100000000.0,26,7.78049901050003e-09,201.500450195148,58.33329011873582,57.222259341 308.333290119 134.444450313
100000000.0,27,6.946101570469586e-09,201.1303370106034,58.3332883929761,57.2222608285 308.333288393 134.444450551
100000000.0,28,6.191110439128049e-09,200.8073470202944,58.33328666722775,57.2222623161 308.333286667 134.444450788
100000000.0,29,5.510059963853564e-09,200.5265064250707,58.3332849414918,57.2222638037 308.333284941 134.444451026
100000000.0,30,4.8973984374040605e-09,200.28322227668832,58.3332832157688,57.2222652913 308.333283216 134.444451264
100000000.0,31,4.347659417665757e-09,200.0732767934678,58.33328149005888,57.222266779 308.33328149 134.444451501
100000000.0,32,3.8554640961289506e-09,199.8928216759523,58.333279764361805,57.2222682666 308.333279764 134.444451739
100000000.0,33,3.415724197313668e-09,199.7383667382237,58.33327803867712,57.2222697542 308.333278039 134.444451976
100000000.0,34,3.023533028883523e-09,199.60676285487716,58.333276313004376,57.2222712419 308.333276313 134.444452214
100000000.0,35,2.674362065135938e-09,199.4951735393115,58.33327458734277,57.2222727296 308.333274587 134.444452452
100000000.0,36,2.363921996422707e-09,199.40106925938744,58.33327286169157,57.2222742173 308.333272862 134.444452689
100000000.0,37,2.0882803634473626e-09,199.32219333137618,58.33327113605003,57.2222757049 308.333271136 134.444452927
100000000.0,38,1.8438299775880296e-09,199.25653918259195,58.3332694104173,57.2222771926 308.33326941 134.444453165
100000000.0,39,1.6272636571557086e-09,199.2023276140244,58.333267684792645,57.2222786804 308.333267685 134.444453403
100000000.0,40,1.4355765958700633e-09,199.15798406297108,58.33326595917532,57.2222801681 308.333265959 134.44445364
100000000.0,41,1.2660576784482045e-09,199.12212723435368,58.333264233564705,57.2222816558 308.333264234 134.444453878
100000000.0,42,1.1162073734441138e-09,199.09355204769236,58.33326250796006,57.2222831435 308.333262508 134.444454116
100000000.0,43,9.83879841795796e-10,199.0711898467125,58.33326078236081,57.2222846313 308.333260782 134.444454353
100000000.0,44,8.670437207709054e-10,199.0541197680286,58.333259056766394,57.222286119 308.333259057 134.444454591
100000000.0,45,7.639534437152583e-10,199.04152326640906,58.3332573311763,57.2222876067 308.333257331 134.444454829
100000000.0,46,6.730434481343965e-10,199.03270116780186,58.33325560559007,57.2222890945 308.333255606 134.444455067
100000000.0,47,5.928784377020848e-10,199.0270452476252,58.333253880007305,57.2222905822 308.33325388 134.444455304
100000000.0,48,5.22212594154957e-10,199.07555449090432,58.333252154427555,57.22229207 308.333252154 134.444455542
100000000.0,49,4.5996036609115737e-10,199.14370975011843,58.33325042885053,57.2222935577 308.333250429 134.44445578
100000000.0,50,4.114579294562443e-10,199.2054246499756,58.333248703275956,57.2222950455 308.333248703 134.444456018
100000000.0,51,3.7282098396139596e-10,199.26134720545087,58.33324697770354,57.2222965333 308.333246978 134.444456255
100000000.0,52,3.380486014571539e-10,199.31205153507472,58.333245252133,57.222298021 308.333245252 134.444456493
100000000.0,53,3.0671445630206207e-10,199.35806059830065,58.33324352656416,57.2222995088 308.333243527 134.444456731
100000000.0,54,2.784695930636695e-10,199.3998234581377,58.3332418009968,57.2223009966 308.333241801 134.444456969
100000000.0,55,2.529761091965257e-10,199.43777212456916,58.33324007543081,57.2223024843 308.333240075 134.444457207
100000000.0,56,2.2997584083997127e-10,199.4722647111339,58.33323834986595,57.2223039721 308.33323835 134.444457444
100000000.0,57,2.0920272921406044e-10,199.50364227834507,58.33323662430212,57.2223054599 308.333236624 134.444457682
100000000.0,58,1.904278216594927e-10,199.53220609632262,58.33323489873919,57.2223069476 308.333234899 134.44445792
100000000.0,59,1.734308499281825e-10,199.55821764479333,58.33323317317712,57.2223084354 308.333233173 134.444458158
100000000.0,60,1.5806654750526328e-10,199.58192703480017,58.33323144761573,57.2223099232 308.333231448 134.444458395
100000000.0,61,1.4414938378750877e-10,199.60354458699294,58.333229722054966,57.222311411 308.333229722 134.444458633
100000000.0,62,1.315159339456942e-10,199.62326356899575,58.33322799649477,57.2223128987 308.333227996 134.444458871
100000000.0,63,1.2008093285152832e-10,199.64127724843274,58.333226270935086,57.2223143865 308.333226271 134.444459109
100000000.0,64,1.0969595602243014e-10,199.65773341819295,58.333224545375856,57.2223158743 308.333224545 134.444459346
100000000.0,65,1.0025521153996426e-10,199.67277418682352,58.333222819817024,57.2223173621 308.33322282 134.444459584
100000000.0,66,9.168211868705435e-11,199.68652460984595,58.33322109425853,57.2223188498 308.333221094 134.444459822
100000000.0,67,8.390957064976748e-11,199.69911542712362,58.333219368700384,57.2223203376 308.333219369 134.44446006
100000000.0,68,7.679624837288025e-11,199.71063190378482,58.33321764314246,57.2223218254 308.333217643 134.444460298
100000000.0,69,7.03571522030365e-11,199.7211763579835,58.333215917584766,57.2223233132 308.333215918 134.444460535
100000000.0,70,6.447780581058599e-11,199.7308511078736,58.3332141920273,57.2223248009 308.333214192 134.444460773
100000000.0,71,5.910057628473926e-11,199.739712996874,58.33321246647,57.2223262887 308.333212466 134.444461011
100000000.0,72,5.4211252770781156e-11,199.7478416057711,58.333210740912875,57.2223277765 308.333210741 134.444461249
100000000.0,73,4.975299184985084e-11,199.75529946232564,58.33320901535586,57.2223292643 308.333209015 134.444461486
100000000.0,74,4.566500264344439e-11,199.76214909429837,58.33320728979902,57.222330752 308.33320729 134.444461724
100000000.0,75,4.195439057891943e-11,199.76843597642437,58.333205564242235,57.2223322398 308.333205564 134.444461962
100000000.0,76,3.855089087462855e-11,199.77421695212252,58.33320383868556,57.2223337276 308.333203839 134.4444622
100000000.0,77,3.542687131306997e-11,199.779531811786,58.333202113129005,57.2223352154 308.333202113 134.444462438
100000000.0,78,3.256891053145713e-11,199.78442034580803,58.33320038757256,57.2223367032 308.333200388 134.444462675
100000000.0,79,2.997306107014689e-11,199.78891097589803,58.33319866201617,57.2223381909 308.333198662 134.444462913
100000000.0,80,2.7578532050635356e-11,199.79304349244921,58.333196936459785,57.2223396787 308.333196936 134.444463151
100000000.0,81,2.5390849916422868e-11,199.796846317171,58.333195210903455,57.2223411665 308.333195211 134.444463389
100000000.0,82,2.3372908546864184e-11,199.80034787177283,58.33319348534718,57.2223426543 308.333193485 134.444463626
100000000.0,83,2.152786590967379e-11,199.80357657796412,58.33319175979091,57.222344142 308.33319176 134.444463864
100000000.0,84,1.984309013399373e-11,199.80655517311243,58.33319003423469,57.2223456298 308.333190034 134.444464102
100000000.0,85,1.8282264591107378e-11,199.80929502590152,58.33318830867853,57.2223471176 308.333188309 134.44446434
100000000.0,86,1.6857231659944065e-11,199.81182455804083,58.33318658312237,57.2223486054 308.333186583 134.444464578
100000000.0,87,1.5541148614930635e-11,199.81415513821412,58.333184857566266,57.2223500932 308.333184858 134.444464815
100000000.0,88,1.433480494799571e-11,199.81630381944706,58.33318313201016,57.2223515809 308.333183132 134.444465053
100000000.0,89,1.3235832183353422e-11,199.8182876547653,58.333181406454116,57.2223530687 308.333181406 134.444465291
100000000.0,90,1.2216598103501989e-11,199.82011801285262,58.33317968089807,57.2223545565 308.333179681 134.444465529
100000000.0,91,1.12660498214407e-11,199.82180626239278,58.33317795534202,57.2223560443 308.333177955 134.444465766
100000000.0,92,1.041024057081409e-11,199.82336377206957,58.33317622978598,57.222357532 308.33317623 134.444466004
100000000.0,93,9.612064230976911e-12,199.82480191056675,58.33317450422993,57.2223590198 308.333174504 134.444466242
100000000.0,94,8.88099470507263e-12,199.8261320465681,58.333172778673884,57.2223605076 308.333172779 134.44446648
100000000.0,95,8.19729469488569e-12,199.82735986441548,58.333171053117894,57.2223619954 308.333171053 134.444466718
100000000.0,96,7.57833302284578e-12,199.8284967327927,58.333169327561905,57.2223634832 308.333169328 134.444466955
100000000.0,97,7.00674086652321e-12,199.82954833604163,58.333167602005915,57.2223649709 308.333167602 134.444467193
100000000.0,98,6.4777812743462464e-12,199.83051467416226,58.333165876449925,57.2223664587 308.333165876 134.444467431
100000000.0,99,5.995401705958001e-12,199.83141848452215,58.333164150893936,57.2223679465 308.333164151 134.444467669
100000000.0,100,5.550128258215005e-12,199.8322483984375,58.333162425337946,57.2223694343 308.333162425 134.444467906
